,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Rank
5903,GM28043,2699462.144460012,0.0316516300120148,0.2648888838708379,0.1194902162351532,0.9048869908166658,0.9165161818861614,0.0011983263693107584
5904,ZDHHC3,33199133.595310867,0.0173595364307604,0.0833166306798797,0.2083561983856441,0.8349508543772577,0.8537319730056258,0.0011922261167102263
5905,ZCCHC4,6233513.577644198,0.0260911673089059,0.1827546257097817,0.1427661117061915,0.8864749018064426,0.9007992199618884,0.0011838084057131184
5906,VPS50,12709387.521684118,0.0259499149295693,0.1810063691616465,0.1433646509222827,0.8860021990221923,0.9005450707254291,0.001180579614334958
5907,C1GALT1,7126701.299521915,0.0193152919839204,0.1098126113993155,0.1758932033196401,0.860377845070569,0.877144553181142,0.001099596956845086
5908,CEP295,5955263.958587345,0.0358139341162685,0.3672132629611943,0.0975289776503885,0.9223063230795402,0.9319816704034952,0.0010956423986419694
5909,AXIN2,2154604.0896675466,0.0352669174296427,0.3566750374597141,0.0988768871542519,0.921236020341696,0.9310551735271184,0.0010941413836527188
5910,RABL3,5427859.97886848,0.0200326673310228,0.1192855195493711,0.1679388026870399,0.8666314234904684,0.8826303253254858,0.0010861943641368537
5911,ERCC2,9661330.007422276,0.025935073627479,0.1972949025457125,0.1314533385953546,0.8954166965908963,0.9081367465967836,0.001085350433090367
5912,ZSWIM3,2513140.699694016,0.0241280318088178,0.1779567562633463,0.1355836795154459,0.8921504081598852,0.9054417576823056,0.0010408707537842728
5913,SETD1A,8403417.178796405,0.0223826797747284,0.154748852444377,0.1446387447866453,0.8849961049605382,0.899748511133025,0.001026891906280641
5914,TIMM10B,83196701.9654093,0.0218734287452461,0.1514304758274889,0.1444453543827237,0.8851488046850012,0.89982838114263,0.001002684820904473
5915,AARS,25691103.172067106,0.0192262799649399,0.1189301646718658,0.1616602484154139,0.8715734098630723,0.8872168477319557,0.0009991939953481127
5916,UBN2,4673684.256754499,0.0225669857211579,0.1639888668452843,0.1376129133354453,0.8905463492671702,0.9042464786714844,0.0009864745689333173
5917,ZFP280D,10361812.35191337,0.0242336879646938,0.1993345124772765,0.1215729662842828,0.9032372244260344,0.9151506964570316,0.0009331759631067167
5918,XRCC1,19626239.576056886,0.0164364921096681,0.0950281525077452,0.1729644497542822,0.8626793713929634,0.8793432040477364,0.000917839828499691
5919,PRKD2,14865997.83112491,0.0188615150613789,0.1253672925927001,0.1504500469883896,0.8804095587863288,0.8955356029994695,0.0009037899260601523
5920,PJA1,22343833.38955161,0.0172920735983038,0.1063961353194756,0.1625253919832796,0.8708921341812332,0.8867464624628881,0.0009026555000571379
5921,ESPN,1996115.8567891407,0.0307359521917838,0.3345246726024442,0.0918794776859736,0.9267937969156944,0.935892862398351,0.0008843921348583293
5922,MANF,121414713.33748162,0.0172011340850315,0.1078948255415986,0.1594250141161741,0.8733340325234024,0.8889269997170043,0.0008795611150665117
5923,SENP6,48948980.772114284,0.0196064429302882,0.140990166340882,0.1390624852720886,0.8894007725438424,0.9031674344347904,0.0008672268935670715
5924,MBD2,119174140.2691517,0.0175926631952837,0.1177978765541101,0.1493461827149543,0.8812804753284982,0.8963463612722686,0.0008360761921990756
5925,ILF2,27027986.99687761,0.0165331854809167,0.1183191346739001,0.1397338268783316,0.8888702986143242,0.9027798170947324,0.0007343736572718905
5926,ISOC2B,11094145.142829765,0.0189859129982266,0.157832970555458,0.1202911719358125,0.9042524971076482,0.9159499714067372,0.0007238995721005306
5927,AW112010,48130437.73454064,0.0218288402135287,0.2072725943615201,0.1053146475093343,0.916126140578058,0.9266624692220928,0.0007220636755264772
5928,ALG10B,12402949.632206129,0.018410995588412,0.1512037974201606,0.1217627857404411,0.9030868872668684,0.9150747663013844,0.0007096227428988072
5929,ERLIN2,17390253.476016935,0.0161547208659017,0.1220379751537046,0.1323745403474222,0.8946880513039321,0.9075494257146532,0.0006805937649212589
5930,SCAF1,28826797.109438416,0.0151704842537277,0.1103072293723985,0.1375293744575167,0.8906123758786292,0.9042464786714844,0.0006631500147879674
5931,NCLN,51609355.5465776,0.0140800837391609,0.0993235168268367,0.1417598187114992,0.887269723485042,0.9014559378819652,0.0006343851598571433
5932,SRPK1,17274374.469776038,0.0156383884650999,0.1234531046556766,0.1266747280979038,0.8991978487331374,0.9116668858135568,0.0006280974139961614
5933,3830406C13RIK,23239015.579473764,0.0188666213618652,0.1854857171929356,0.1017146853535943,0.9189831453776318,0.929168161042328,0.0006019523874306149
5934,NPPB,698233287.6073858,0.0123811007066304,0.0868077717140097,0.1426266388615562,0.8865850577949931,0.9008357343204546,0.0005615373266926588
5935,UBR5,67367284.35684198,0.0123479647850456,0.0863171096341203,0.1430535016451082,0.8862479274592018,0.900719401739435,0.0005607270367436635
5936,EBNA1BP2,34976673.321581654,0.01387359124578,0.111496237054914,0.1244310266627836,0.9009740085134224,0.9130863010460426,0.0005478427691991753
5937,HSCB,22631472.91167223,0.0145072489940739,0.1264432761001745,0.1147332578015507,0.9086565520743716,0.9201806068023906,0.0005241022806345808
5938,SDE2,8340571.285061584,0.0178983663258085,0.1952528062817246,0.0916676521411092,0.9269620990001052,0.9359849413946986,0.0005142404392859351
5939,VPS33A,15835990.027350925,0.0136434428450213,0.1204867852261865,0.1132360102347229,0.9098434472172936,0.921151978551576,0.00048664401627776825
5940,ACP1,19335264.073464174,0.0130159271645329,0.1270782773637121,0.102424485400285,0.9184197493343748,0.9287810996644152,0.0004176372508021097
5941,ANKRD39,5696995.520271193,0.017739010040562,0.240501852736138,0.0737583092967854,0.9412027009834408,0.9483916298743066,0.00040821520055420824
5942,E2F3,5425212.903475367,0.0128055791813078,0.1288288106805015,0.0993999642911088,0.9208207111160768,0.9307904531369888,0.00039886920225200615
5943,PSMD9,16713428.898482371,0.0151170956986479,0.1839127885482309,0.0821970881849984,0.9344899889036424,0.9425666912094662,0.00038832661755567325
5944,UBXN1,112912278.5872907,0.011507740695551,0.1134805473443059,0.1014071659403962,0.9192272482025816,0.92933453656266,0.0003662674847960298
5945,AI987944,7764366.807948075,0.0098677799819104,0.0867414473040842,0.1137608408505974,0.9094273814826164,0.9208075522695016,0.0003535736814090815
5946,BICDL1,5549214.717166759,0.0126967653136516,0.1430597699948535,0.0887514729969748,0.9292794243645244,0.9380126724477904,0.000352859541625983
5947,KCTD20,31495319.02888097,0.0101654463726917,0.0928590582162856,0.109471779791419,0.912828303687922,0.9236346079083207,0.0003507058947814757
5948,ZDHHC18,23271648.21261762,0.0166979544169454,0.2548584163109493,0.0655185520597934,0.9477611356633872,0.9539947002109552,0.0003415405933932514
5949,CNKSR1,5947452.262350603,0.0116807864304718,0.1284232141870503,0.090955412574074,0.9275280197518402,0.936478460671166,0.00033292819390089043
5950,LAPTM4A,363657797.1574438,0.0091600540080721,0.0819187248815725,0.1118188060338406,0.910967075979471,0.9220588275508996,0.00032281285234787583
5951,NIP7,20164408.59043189,0.0115722844036482,0.1311727393961856,0.0882217178425774,0.9297004562734312,0.9383596206062896,0.0003197501914399988
5952,WDFY3,9337786.367446665,0.0135004312603525,0.1785970613679921,0.0755915643681024,0.939744047921926,0.9470004574583544,0.00031928265051015415
5953,COG2,13318910.87377452,0.0096444092584,0.0937020097758941,0.1029263863332973,0.918021395647948,0.9285021399149288,0.0003107148107808774
5954,PODXL2,9784192.407331103,0.0152895691845881,0.2381295663393652,0.0642069333078887,0.9488054568071608,0.9548633357602412,0.00030669013674725304
5955,PRPS2,7919575.236530088,0.0113926638909078,0.1342440288131056,0.0848653306343237,0.9323684544658368,0.9405049810382198,0.0003034880344282577
5956,FBXO7,13467081.634927874,0.0106433394155246,0.1187893384135741,0.0895984400423974,0.9286063240880584,0.9374112081391304,0.00029875702764802734
